epoch,steps,cosine_pearson,cosine_spearman,euclidean_pearson,euclidean_spearman,manhattan_pearson,manhattan_spearman,dot_pearson,dot_spearman
0,50000,0.8150466122067883,0.8210402018920853,0.8098787915063119,0.8052339117840447,0.8117126416681826,0.8071095536129466,0.7318976306115346,0.7521258380522741
0,100000,0.8181244473067927,0.8285066326362813,0.8149849787287218,0.8126322981331361,0.8157180949201366,0.8113571384802426,0.7410871363525872,0.7606582976531097
0,150000,0.8204484944588357,0.8307686282339979,0.8164187807433352,0.8134107721449266,0.8183782887491572,0.8150542172809289,0.7424899560997769,0.7625285574394609
0,200000,0.8212028615335176,0.8321091412607207,0.8158622461495567,0.8152118342413409,0.8173076154814719,0.8156300958338486,0.7359020016990951,0.7560258967434422
0,250000,0.8211363052448928,0.8308674271579634,0.8177696097669754,0.8165623424899435,0.819504454409528,0.8170040544107077,0.7402937502029573,0.7594646375016975
0,300000,0.810771563930583,0.8208875825426133,0.8085527603480167,0.8046007529211217,0.8095126355771782,0.8050105570181927,0.730591700480147,0.7518544293350768
0,350000,0.8182304384561623,0.8281879388309605,0.8191670273343796,0.8126588239142786,0.8210661150188001,0.8138936182480422,0.7298365639478848,0.7483914693853437
0,400000,0.8162833158075171,0.8251240188931971,0.8152054554659066,0.8149408099557546,0.8157061850542408,0.8160595059430685,0.7308891638473334,0.7509156473415991
0,450000,0.8187184503967726,0.8270953841931783,0.8153272544331364,0.8125830908869587,0.8157407580709182,0.8115485854224014,0.7350030575978932,0.7546742352000073
0,500000,0.8218592081612337,0.8324551297104054,0.8201157474673917,0.8167691666965329,0.8199134684088584,0.8157907882471466,0.7376103652636482,0.7556380052481845
0,550000,0.814503986990454,0.8256652986011482,0.8123669223431027,0.8085930751988726,0.8137243820638713,0.8087099424085437,0.7335857519277456,0.753299123328316
0,600000,0.8204767396505933,0.8306779023738583,0.8215021865951542,0.8172639301795821,0.8217109880070759,0.8179259214133121,0.7391512922385572,0.7600305208327373
0,650000,0.8204083741910669,0.8306213909270763,0.816026791062753,0.8150826652201254,0.8165995884714917,0.8137940504608551,0.7350558217999197,0.7587384461889704
0,700000,0.8207606790372143,0.8315378758871301,0.8172352072151006,0.8142626725943726,0.8172457382098719,0.8128083678108645,0.740235833657301,0.7602442648083203
0,750000,0.8203109837243816,0.8295165344777499,0.8196707529721388,0.8162640235599932,0.8198728992034789,0.8133992391966037,0.7364596145163094,0.7571353663720979
0,800000,0.8291920216895201,0.8389993090203862,0.8248232154151552,0.822178503891548,0.8258461944001734,0.820990994645908,0.7537637477122524,0.7732676544860636
0,850000,0.8244855823707287,0.8342942505362849,0.8214755231362081,0.818782435042087,0.821474213820542,0.8170624880155433,0.7457313471633,0.7639878598339089
0,900000,0.8236065044787867,0.8310484944466316,0.8248343827435587,0.8235870613133754,0.8253430550450245,0.823340256219267,0.7455925971989056,0.7638429291166521
0,950000,0.819095145007127,0.8283693905512397,0.8201480248480666,0.8179462962886825,0.8211964061292625,0.8181085264284236,0.7395988343146945,0.7578604043899927
0,1000000,0.8250618591146756,0.8366854151552171,0.8244972771487653,0.8232199291250989,0.8250904624503186,0.8224199269431056,0.7428440507596962,0.7615651718228944
0,1050000,0.8257760174360405,0.8346594605665077,0.822778116826818,0.8222703830465197,0.8223284229243832,0.8210821049376582,0.7421106869917177,0.7614928986800714
0,1100000,0.8246997198142914,0.8358823375203378,0.821763079247661,0.8226229068335875,0.8220291540448583,0.821546498323457,0.7412963916323267,0.7602458025347634
0,1150000,0.8216971824723192,0.8333320182145507,0.8221717099768382,0.8205596623786342,0.8231776526347794,0.8200106940384679,0.7336561894640743,0.7540245457778215
0,1200000,0.8190757729393328,0.827326043159635,0.8161431630634275,0.813204332369948,0.8171263418195204,0.813768677974545,0.7318482976926876,0.7507818651410543
0,1250000,0.819646912965458,0.8310384992247518,0.8167442092775428,0.8168276003013685,0.8172965980021585,0.8163966524657057,0.7347245527029251,0.754113733911518
0,1300000,0.8220494674476027,0.8286880843565604,0.8198809326925531,0.8175230370852347,0.8211078749191008,0.817628755778194,0.7383544828995465,0.7563565079286965
0,1350000,0.822308072481736,0.8340708957704328,0.8206423782013657,0.8177387032188717,0.8220448631092672,0.8178478817963276,0.7401034471584519,0.7621079892572886
0,1400000,0.8239062097168515,0.8341024191625154,0.8223856887524699,0.820322083643184,0.8239253447064421,0.8195205437347478,0.7444818744731692,0.7630079436580797
0,1450000,0.825523653870208,0.8345748856121403,0.8245339223036463,0.8206696098193117,0.8250724084012937,0.821310841746061,0.7450446108056211,0.765345672283116
0,1500000,0.8252719839636253,0.8338979015455904,0.8234902469313254,0.8244781737871189,0.8241402777625497,0.8233106549852384,0.7468383302571023,0.764681758891332
0,1550000,0.8278554216824061,0.8386994523639928,0.8209911280260586,0.8220051252350947,0.8214923194986641,0.8200983444457213,0.7490301400431362,0.7709925882135812
0,1600000,0.8232253830713294,0.83392288960029,0.8227598983042448,0.8205127617221214,0.822901998917259,0.8199195837467176,0.736005812679031,0.7576020663475613
0,1650000,0.8229994087680306,0.8340509053266735,0.818563213447389,0.8185971390057004,0.8184197647829494,0.817098240155344,0.7422384997007332,0.7640785856940484
0,1700000,0.8240870521949306,0.8342588828280949,0.8233259107092399,0.8209717730653698,0.8245031691894198,0.8213323699162636,0.737888415651826,0.7591290287055033
0,1750000,0.8225843156230364,0.8319549841848055,0.8213360260333801,0.8202105984760635,0.8217013903028154,0.818908144178806,0.7374766988560235,0.7577339263900523
0,1800000,0.820358685905793,0.8307086569027191,0.8180687308753649,0.820368984299697,0.8180166417387942,0.8190165538930405,0.7403269383680668,0.7571123004754522
0,1850000,0.8240303812304399,0.834977001076996,0.8203533982901252,0.8212843159649184,0.821097932046651,0.8190642234127748,0.7504062000444001,0.7653153021858659
0,1900000,0.8235798644914913,0.8355221251010548,0.8213114933816947,0.819333709971918,0.821362860293037,0.8189846460693473,0.7376099685954458,0.755544203935159
0,1950000,0.821265011925727,0.8305775657234497,0.8185457611003011,0.8179881993342554,0.8183131160153869,0.8159299524902421,0.7361803211756811,0.7556230124153649
0,2000000,0.8260949969122992,0.8346360102382512,0.8215051654686165,0.8210175204270503,0.8218296919372514,0.8177102552796753,0.7454128727297289,0.762084923360643
0,2050000,0.8248981952245285,0.8333070301598513,0.8210516560890073,0.8197196793091218,0.8204424958618926,0.8181208282399679,0.7445252212425643,0.7620872299503076
0,2100000,0.8250909728563315,0.8344341836426019,0.8220337192241605,0.8221481337942979,0.8216256864326645,0.8197512027012044,0.7433711943717343,0.7612818457257636
0,2150000,0.8232080005767619,0.833085597552053,0.8208709139170448,0.8207003643481726,0.8206589612244296,0.8191641756315725,0.7443368156028733,0.7617489301328381
