epoch,steps,cosine_pearson,cosine_spearman,euclidean_pearson,euclidean_spearman,manhattan_pearson,manhattan_spearman,dot_pearson,dot_spearman
0,50000,0.7449568415155194,0.7400329020468583,0.7681887124643355,0.753273308279731,0.7695856128622591,0.7533006057082268,0.6695588409694465,0.6581744499923424
0,100000,0.7480054159749007,0.7405803885000674,0.7717793709878069,0.7556208871303589,0.7729210845526849,0.7548481007743547,0.66744018836429,0.6574943211048938
0,150000,0.7494312079094189,0.7409467891952275,0.77443218628566,0.7598093122857372,0.7756109402372242,0.7605936327664579,0.6709721093250509,0.65504216619017
0,200000,0.7522341852891744,0.7478199741137788,0.7778460419403008,0.7637178426813289,0.7796116437706466,0.7651523033252353,0.6692627968651855,0.6564128046773118
0,250000,0.7527032952917189,0.7461317627261097,0.776617521976352,0.7619907997404477,0.7773429289896056,0.7606974398889064,0.6737965655768797,0.6659096184980386
0,300000,0.7610077860680122,0.7549123074019432,0.784265170700402,0.7705644991130322,0.7851002756237472,0.7714080281006309,0.6807132737626373,0.672179568693918
0,350000,0.741393186155191,0.7340705285100853,0.7714849645584771,0.759036910400557,0.7726442260080707,0.7581699286927014,0.6626793521767352,0.6449059773893262
0,400000,0.7500303323351483,0.7451490553002654,0.7740203593043018,0.757227206232541,0.7760468371574388,0.7597124256381188,0.6787102961171116,0.6669557636098234
0,450000,0.7543514331745633,0.750320187881488,0.7788643189128526,0.7668539711917401,0.780287990080129,0.7669904583342185,0.6726592606533641,0.6581256221977093
0,500000,0.7448400189763568,0.7387702998612274,0.7709645638667685,0.7553625227367098,0.7717280583216459,0.7589992322598164,0.6608831748980276,0.6473650527788799
0,550000,0.7558828963985,0.7506396831361346,0.7809581616102176,0.7668270582340684,0.7821722709952927,0.766248045173301,0.675989553537664,0.6648569373822478
0,600000,0.7575151428973463,0.7512586811625858,0.7804257131829864,0.7685871656658034,0.7807383238230372,0.7678166861347424,0.6776453909895656,0.6722080195348852
0,650000,0.7561241878870935,0.7498915029128588,0.7743127588595284,0.7572910283893054,0.7748464077201531,0.7583667777545293,0.6844451336878061,0.6760969419184589
0,700000,0.7488229648342,0.7398387442807975,0.7737672581165402,0.7559815207631609,0.7742964597551811,0.7568677260122106,0.6753696906860601,0.6593989895664089
