epoch,steps,cosine_pearson,cosine_spearman,euclidean_pearson,euclidean_spearman,manhattan_pearson,manhattan_spearman,dot_pearson,dot_spearman
0,50000,0.8643274530087626,0.8588495261334289,0.8661994533932783,0.8471058271015697,0.866069639622373,0.8461971136548311,0.8245730456115414,0.8278998378237126
0,100000,0.8675198373231953,0.861980436041926,0.866534705868298,0.846878648739885,0.8667017107464305,0.8473141700322518,0.828996228341447,0.8314036123867514
0,150000,0.8681612618896452,0.8634545968152945,0.8702185032931442,0.8540511039863733,0.8708577375844058,0.8527722166609505,0.8278068933271119,0.8305875385088214
0,200000,0.8656910430363284,0.8632950722465988,0.8708640476613334,0.856135686482847,0.8716203277196221,0.8561256921725192,0.8206781448270244,0.8246628344671192
0,250000,0.8646764801541532,0.8616763783700264,0.8690333178177783,0.8531973592464381,0.8699351451495079,0.8512730701117622,0.8250309822797922,0.8288458377359056
0,300000,0.865596068011677,0.8625370422478811,0.8681874416325839,0.8503535935615933,0.8690517534319993,0.8500226281311187,0.8276244154497296,0.829857185061781
0,350000,0.8641865945837772,0.8609756234574187,0.8667463782409807,0.8483531939098046,0.8676959869578955,0.8498569532176058,0.8258173455277236,0.8278625513582585
0,400000,0.8692301786082579,0.8672439780157812,0.8735522308806745,0.8584132360479602,0.8741571961815827,0.8582725469102671,0.8255511041489421,0.8291998669594447
0,450000,0.8682306728106877,0.8670640804298786,0.8715196778956006,0.8554825967425724,0.8720658936924965,0.8554472322598737,0.8255030033369016,0.8285363985122911
0,500000,0.8689557371697223,0.8663298830173275,0.8714576029827749,0.8550013322606281,0.8718050242066879,0.855448769846078,0.8217628600152435,0.8261147002405254
0,550000,0.8676390644302427,0.8646908161235481,0.8701054184851972,0.8526411374370342,0.8707321235125325,0.8527868237298911,0.8283063240798321,0.8315020179038263
0,600000,0.869553460583255,0.8668807232750164,0.8728087395739114,0.855615597949244,0.8727847815402773,0.855765897000714,0.8279175230467319,0.831630021955334
0,650000,0.8673679433908844,0.8633707983671604,0.8688204516542859,0.8504473863200553,0.86906812637603,0.8501487101998709,0.8233762250564443,0.8252148279144613
0,700000,0.8664133257498081,0.8635752973323316,0.8692958125841277,0.852187549506767,0.8692757270578616,0.8516597730421425,0.8275420732228377,0.8304103316987764
0,750000,0.8697755402725049,0.8664048403447867,0.8700884615615041,0.8529117526089902,0.8701549491020316,0.8519776689898806,0.8291699017289372,0.8330388353150198
0,800000,0.8692670926048494,0.8664555806895285,0.869236777699802,0.8519065556279319,0.8692222036183513,0.8517320395937443,0.8289613701499102,0.8315100902313989
0,850000,0.870216808008575,0.8662145640520051,0.8708993083406089,0.8540772429518463,0.8707480680810471,0.854060329503599,0.8307843878996822,0.8336258088485096
0,900000,0.8669045467649406,0.8622756525931509,0.8677821532374921,0.8497424030453857,0.867725994348643,0.8487333620988167,0.8262411015514687,0.8295439018726557
0,950000,0.869015739765069,0.8657090825873431,0.8716680693427332,0.8536413372629286,0.8718000217371638,0.8536263457974367,0.8277889857904808,0.8306371256639099
0,1000000,0.868976147751197,0.8684179250827608,0.872538445319156,0.8552742538118905,0.8723914445263814,0.8549398288124562,0.82930660325215,0.8351952999665445
0,1050000,0.8693603490450522,0.8672828020674397,0.8733375749192676,0.8552942424325463,0.8731007672892723,0.8550105577778538,0.8252897140562067,0.8288369966152307
0,1100000,0.8710596875449103,0.8684878852550564,0.8749293365959794,0.8576344486354842,0.8744554151891006,0.8563720903617577,0.8280503028442403,0.8300597620441971
