epoch,steps,cosine_pearson,cosine_spearman,euclidean_pearson,euclidean_spearman,manhattan_pearson,manhattan_spearman,dot_pearson,dot_spearman
0,50000,0.8320166375270113,0.8268431317048105,0.8133297743141412,0.7935763009852206,0.812713123997748,0.7926299166764765,0.7822670674029345,0.7801477918700043
0,100000,0.8381182612804859,0.8323384647989632,0.8126536196858052,0.7906887140935533,0.8130241088973692,0.7914859525404806,0.7968982632584012,0.7975305883061179
0,150000,0.8379489150945205,0.8314382080763479,0.8203738038385028,0.8015167805407545,0.820494599791078,0.8008444709729261,0.7935862446746571,0.790947028575875
0,200000,0.8333785078626248,0.8281216346336823,0.819899585262385,0.8014533551098271,0.8211243490457119,0.8007933462316333,0.7841408381211928,0.7859287316016049
0,250000,0.8353022638202043,0.8315020179038263,0.818075449418694,0.8007910398523268,0.81843906721897,0.7974152693407958,0.7942436932098835,0.7929155233139245
0,300000,0.8367249669242176,0.8329992424702594,0.8169609903520476,0.7992361558032328,0.817956524524077,0.798737209079939,0.7976447396946995,0.797800819081523
0,350000,0.8347756500176171,0.8298022163549775,0.8192579448998609,0.8007230016627866,0.8202742258083328,0.8001410252844607,0.7971767258812215,0.7966222592559302
0,400000,0.8402795973370323,0.8375328153936249,0.8230726420619674,0.807635220444198,0.8236558311992279,0.8062717658775388,0.7980732064959478,0.7978946118399849
0,450000,0.8386864560870317,0.8356469659140564,0.8187828299223119,0.8018519743332909,0.8196406675179062,0.8010824124380409,0.7918407333889219,0.7941890290876323
0,500000,0.8354919853062146,0.8312852182490206,0.8177968662831745,0.8005592487320292,0.8185225038089017,0.8018731161435999,0.7777008817040281,0.7788692889411325
0,550000,0.838499674874339,0.8362454713440783,0.8215058170986729,0.8045285275184184,0.8217752857996912,0.8053707403618215,0.7908477130446148,0.7946318539144696
0,600000,0.837598912471358,0.8339832976410084,0.8192650039289737,0.8019215501090353,0.819131370722302,0.8029701839003649,0.7950269370156113,0.794556512190459
0,650000,0.8358545351668595,0.8318437464377311,0.8159355565172433,0.7961475295153541,0.8170760878802721,0.7974241104614705,0.7864223632539324,0.7889589296137206
0,700000,0.8374231331671402,0.8352644913457379,0.8199756333548294,0.8029521172624643,0.820323453155863,0.8007379931282786,0.7887633139976238,0.7899114642672819
0,750000,0.8410118780470213,0.8367863172914395,0.820053621973668,0.8038404576919963,0.8205421809730734,0.8031304772621628,0.794162399615881,0.7959906957225158
0,800000,0.8389393083411004,0.8349358322945696,0.8189388161752336,0.8002640321808046,0.8199799446163646,0.7999530553709858,0.7911205654150153,0.793375261589009
0,850000,0.8381021139469211,0.8349208408290777,0.820159273426124,0.801540613126921,0.8216512769350401,0.801951148643468,0.7956756032080516,0.7954740667578724
0,900000,0.842532591833286,0.8352433495354287,0.8236927909306105,0.8053811190687006,0.823545967720457,0.8040007510537942,0.8031250860095488,0.8017662539024014
0,950000,0.837510640393917,0.8310499675597633,0.8215995429589635,0.8030708957967462,0.8216834147120989,0.8047391768284071,0.7961990579490132,0.7968786517554965
0,1000000,0.8381538156773491,0.8348355047947393,0.8209062950656489,0.8042098627775783,0.8208298066458302,0.8022901864015152,0.7938757487867314,0.7964423616700278
0,1050000,0.8399353298083134,0.8360567326375011,0.8236704541988618,0.8086665563907293,0.8242445334501562,0.8078208839783666,0.7944551134532352,0.7963305022736651
0,1100000,0.8423689679707091,0.8383277474612458,0.821935888398055,0.8094768643203931,0.822028780711874,0.8063113587222993,0.7916121296361042,0.7946195532248351
0,1150000,0.8421534461873827,0.8361243864304901,0.8218255035744545,0.8070766922554875,0.8219719127766301,0.8067695594111794,0.7986619489353088,0.7996309310611858
0,1200000,0.8432540789552938,0.8376654322037455,0.820079955540119,0.8035859871751853,0.8211287573275411,0.804068404846783,0.8046658950078012,0.8072112310483633
0,1250000,0.8375783263122195,0.8328131945395394,0.8160182254652438,0.7973168638237208,0.8173681055994082,0.798181371667086,0.7965074556553564,0.7964177602907591
0,1300000,0.839954855563439,0.8348239728982072,0.8192505717068133,0.802580405797576,0.8199782459165611,0.8018316013160841,0.7942379664937711,0.7967206647730052
0,1350000,0.8407813031151776,0.8362816046198794,0.8216361872235574,0.8049348346729037,0.8238163941148645,0.8079669546677748,0.8004115404787718,0.7983558877012735
0,1400000,0.8419339760631215,0.8377061782381594,0.8222108773976907,0.80617912630873,0.8227759703463942,0.8045212239839482,0.799888347358773,0.8010493543346486
0,1450000,0.8461506644490027,0.8419822054723055,0.8258787386791447,0.8109871583695625,0.8270264050596905,0.8134253856930242,0.7991791702700353,0.7980944980465433
0,1500000,0.8479617963163512,0.8442290033133326,0.8280815103874439,0.814495161294663,0.8293311458184051,0.8153416025001279,0.8027282498816852,0.8074257243238626
0,1550000,0.8489893307725698,0.8455939954661961,0.8288220218246886,0.8149806541386695,0.8288408655865014,0.8139201040542565,0.8000181110155831,0.8052254384655155
0,1600000,0.8432868588234228,0.8397323324588699,0.8235480318015407,0.8075214390650801,0.8249951854580226,0.8101299540606677,0.8003645078486618,0.804505079328803
0,1650000,0.8441619248123072,0.8384519075472429,0.8211717894153906,0.8050605323451048,0.8218707240986838,0.8041902585534735,0.8024601587123187,0.8044228184668732
0,1700000,0.8429692932183797,0.8392722097872344,0.8225589131910636,0.805871993464422,0.8236480328876837,0.8063878536359631,0.7959438510715872,0.8016320995060765
0,1750000,0.8475587265706856,0.8423346971096404,0.8288995159017538,0.8116229502650387,0.8302351758641955,0.8114968681962864,0.795548414698851,0.7990255064932443
0,1800000,0.842560740578801,0.8382427958234585,0.8253730176200054,0.8074718519099916,0.826163416276957,0.8085977494080869,0.7983863699831368,0.8000076396812382
0,1850000,0.840699737712528,0.8363646342749114,0.8221922717843692,0.8033945576927505,0.8224169382618632,0.8035859871751853,0.8067035773034233,0.8043067307084489
0,1900000,0.8411319327056473,0.8357299955690882,0.8209494848302213,0.8031297084690605,0.8215006007121655,0.8036963089853434,0.7987674813273489,0.8029801782106928
0,1950000,0.8394493965055206,0.8355039703970568,0.8153217093824712,0.7974733132200078,0.8172571376356104,0.8006342060594888,0.7991838443336575,0.802050707350196
0,2000000,0.839403631652267,0.8342773610025799,0.8143602738259135,0.7967398846005588,0.814962548023136,0.795357978999448,0.7968103695855424,0.801286527006661
0,2050000,0.8433239926838677,0.8396589127176147,0.8249155911940608,0.8086431082011138,0.8259636519649521,0.8097071178544863,0.8013906578255151,0.8025980880389254
0,2100000,0.8442896226816801,0.8426387547815398,0.8286960927571876,0.811337728024142,0.8298361672298514,0.8129806388834317,0.7961544460419896,0.8010139898519498
